CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
716455683,"$15,534.00",726,14808.0,1279,28,0.047,0.556,0.867
710865633,"$12,301.00",2250,10051.0,1307,29,0.183,0.484,0.261
752952108,"$2,846.00",1818,1028.0,1473,37,0.639,0.711,1.176
712595433,"$9,788.00",1794,7994.0,1805,37,0.183,0.778,0.762
714982383,"$7,231.00",2381,4850.0,1421,23,0.329,0.996,1.3
813814008,"$2,324.00",1576,748.0,1272,37,0.678,0.728,1.312
794545983,"$12,208.00",1980,10228.0,1409,34,0.162,0.616,0.619
708288108,"$5,639.00",1547,4092.0,647,15,0.274,1.087,0.364
715585158,"$10,021.00",1617,8404.0,1275,25,0.161,0.578,0.667
810449883,"$2,215.00",1915,300.0,1270,27,0.865,0.794,0.588
789863208,"$2,027.00",1480,547.0,1702,37,0.73,0.979,0.947
715022133,"$6,363.00",1162,5201.0,1256,26,0.183,0.644,1.0
712506708,"$3,920.00",2008,1912.0,3178,53,0.512,0.944,0.656
715699983,"$9,226.00",1233,7993.0,1626,29,0.134,1.521,1.636
818942433,"$9,376.00",1288,8088.0,1562,33,0.137,0.597,0.5
712459233,"$1,944.00",1346,598.0,1960,57,0.692,1.052,0.727
716545383,"$9,599.00",1554,8045.0,1154,38,0.162,1.087,1.235
721144383,"$28,202.00",843,27359.0,1629,38,0.03,0.637,0.727
821837958,"$24,850.00",1662,23188.0,1226,25,0.067,0.693,0.923
804359133,"$3,805.00",2233,1572.0,1743,27,0.587,1.095,0.929
713308683,"$2,733.00",1306,1427.0,1139,39,0.478,0.791,0.444
788780958,"$12,781.00",1253,11528.0,1073,21,0.098,0.638,0.4
717354558,"$3,106.00",1120,1986.0,683,17,0.361,1.045,0.7
798473808,"$7,477.00",0,7477.0,1159,32,0.0,0.511,0.684
712372158,"$34,516.00",2086,32430.0,1859,47,0.06,0.986,0.958
715192308,"$29,963.00",2094,27869.0,1205,28,0.07,0.648,0.867
708813033,"$6,509.00",2033,4476.0,1409,37,0.312,0.83,0.37
714639783,"$13,450.00",0,13450.0,1000,18,0.0,0.742,0.059
709311633,"$27,000.00",0,27000.0,1209,39,0.0,0.61,0.3
709470858,"$34,516.00",1254,33262.0,1366,25,0.036,0.869,0.786
717292758,"$6,347.00",0,6347.0,1161,44,0.0,0.466,0.375
779241783,"$3,106.00",1675,1431.0,1512,38,0.539,0.781,0.407
715205358,"$2,536.00",913,1623.0,1750,35,0.36,1.059,1.333
778871508,"$13,048.00",1954,11094.0,1170,24,0.15,1.139,0.846
779462433,"$2,453.00",968,1485.0,2218,50,0.395,1.081,0.613
710147958,"$16,138.00",1249,14889.0,1198,33,0.077,1.01,0.833
709864833,"$8,077.00",1965,6112.0,1329,26,0.243,0.637,0.444
778868958,"$1,929.00",1673,256.0,857,36,0.867,0.835,1.118
717276708,"$3,127.00",2517,610.0,1470,30,0.805,0.589,1.143
710004933,"$8,645.00",1454,7191.0,1435,25,0.168,0.708,1.778
753606108,"$1,438.30",0,1438.3,1093,22,0.0,0.503,0.833
710940183,"$2,185.00",0,2185.0,715,20,0.0,0.727,0.818
718927533,"$24,487.00",2517,21970.0,1512,42,0.103,0.912,0.909
719337408,"$2,567.00",0,2567.0,2399,43,0.0,1.636,0.955
772308408,"$4,131.00",785,3346.0,906,22,0.19,0.543,1.2
712981383,"$10,790.00",1930,8860.0,1052,16,0.179,0.75,1.286
790099758,"$6,884.00",1001,5883.0,975,11,0.145,0.786,0.833
709547658,"$13,961.00",1299,12662.0,783,20,0.093,0.842,0.667
778770783,"$29,801.00",1916,27885.0,990,21,0.064,0.781,0.909
713134458,"$13,219.00",0,13219.0,1097,24,0.0,0.576,0.5
712159083,"$2,536.00",0,2536.0,901,35,0.0,0.917,0.522
713639958,"$9,478.00",820,8658.0,1327,41,0.087,0.64,0.864
771180033,"$3,502.00",1851,1651.0,1814,31,0.529,2.023,0.722
717916758,"$10,509.00",2388,8121.0,1365,34,0.227,0.777,1.429
716988633,"$9,734.00",0,9734.0,1476,38,0.0,0.785,0.9
779031033,"$2,305.00",1627,678.0,1230,36,0.706,0.747,0.565
716302383,"$14,241.00",2081,12160.0,1581,44,0.146,0.909,0.833
718281408,"$4,789.00",1257,3532.0,1534,29,0.262,1.134,0.933
721333233,"$23,138.00",1727,21411.0,1612,39,0.075,0.693,1.438
794496033,"$23,008.00",2280,20728.0,1302,36,0.099,0.674,0.636
710519433,"$3,131.00",2517,614.0,1439,40,0.804,0.602,0.481
814995933,"$5,798.00",1794,4004.0,1724,45,0.309,0.564,0.452
721469433,"$6,880.00",1390,5490.0,1784,35,0.202,1.205,0.944
788386908,"$34,516.00",1531,32985.0,1156,29,0.044,0.862,1.071
717198633,"$2,075.00",1469,606.0,2556,49,0.708,1.322,1.13
767695083,"$4,589.00",0,4589.0,1590,37,0.0,0.845,0.37
711791583,"$2,317.00",0,2317.0,884,19,0.0,1.005,0.727
712315683,"$1,981.00",1518,463.0,973,25,0.766,1.019,0.923
710038008,"$6,038.00",0,6038.0,1447,30,0.0,0.741,0.875
789129033,"$14,910.00",877,14033.0,1150,26,0.059,0.772,0.625
718349058,"$29,659.00",1143,28516.0,1193,21,0.039,0.512,0.615
789842283,"$4,320.00",0,4320.0,706,21,0.0,0.967,0.5
714513033,"$11,213.00",0,11213.0,1257,23,0.0,0.563,0.643
714717483,"$26,181.00",0,26181.0,1303,35,0.0,0.913,0.75
714900408,"$5,773.00",0,5773.0,1306,39,0.0,0.67,0.5
719418933,"$4,503.00",0,4503.0,748,20,0.0,0.659,0.429
720115683,"$29,770.00",1565,28205.0,1774,42,0.053,0.674,2.0
779504058,"$5,014.00",1910,3104.0,1209,25,0.381,0.863,1.5
795979833,"$3,445.00",1074,2371.0,1074,31,0.312,0.67,0.632
717392358,"$23,412.00",1078,22334.0,1786,50,0.046,0.79,0.786
718640508,"$3,044.00",1611,1433.0,1456,36,0.529,0.74,0.714
803366358,"$14,596.00",2192,12404.0,1300,25,0.15,0.898,1.083
709230708,"$3,864.00",1654,2210.0,1470,42,0.428,0.491,0.235
781794708,"$17,030.00",1911,15119.0,715,25,0.112,0.528,0.562
801383808,"$23,090.00",839,22251.0,1198,24,0.036,1.326,1.0
710677608,"$29,205.00",1208,27997.0,1556,43,0.041,0.957,1.048
708217758,"$14,035.00",2061,11974.0,1606,30,0.147,2.271,1.5
714272658,"$2,962.00",2517,445.0,929,31,0.85,1.046,0.409
717469158,"$18,578.00",1385,17193.0,1606,54,0.075,0.565,0.421
711864783,"$2,201.00",1138,1063.0,1199,32,0.517,0.675,0.6
719407983,"$2,061.00",1483,578.0,2400,60,0.72,1.362,0.622
710665533,"$24,602.00",1660,22942.0,1337,44,0.067,0.588,0.76
716804283,"$15,911.00",896,15015.0,1270,33,0.056,0.954,0.833
767294658,"$16,867.00",0,16867.0,654,14,0.0,0.885,0.4
709122483,"$2,783.00",1526,1257.0,1909,54,0.548,0.942,0.688
708241233,"$2,972.00",0,2972.0,922,25,0.0,1.035,0.562
717860358,"$5,124.00",2235,2889.0,1158,42,0.436,0.542,0.355
789337233,"$2,880.00",2362,518.0,1323,26,0.82,0.89,0.444
720902133,"$5,579.00",0,5579.0,1025,35,0.0,0.481,0.667
721043058,"$12,010.00",2149,9861.0,1700,35,0.179,0.801,1.5
711870333,"$34,516.00",1597,32919.0,1628,51,0.046,0.858,1.217
708398283,"$4,394.00",885,3509.0,1377,32,0.201,1.04,0.684
715878183,"$18,325.00",723,17602.0,1517,33,0.039,0.815,0.65
719451483,"$3,773.00",1972,1801.0,1528,25,0.523,0.783,1.083
709110633,"$21,684.00",1748,19936.0,1329,24,0.081,0.715,0.6
721059033,"$1,919.00",774,1145.0,1505,33,0.403,0.965,0.737
779912283,"$9,995.00",1713,8282.0,1172,38,0.171,0.96,0.462
717701733,"$11,910.00",2098,9812.0,1646,39,0.176,1.16,1.294
709913733,"$2,279.00",1529,750.0,1693,32,0.671,1.26,1.286
718768158,"$3,539.00",0,3539.0,1336,23,0.0,0.781,0.211
721375308,"$30,579.00",1351,29228.0,1289,19,0.044,0.759,0.727
711374283,"$24,480.00",1923,22557.0,1416,32,0.079,0.505,0.778
822893133,"$17,561.00",0,17561.0,1608,33,0.0,0.94,1.2
778465533,"$1,638.00",0,1638.0,1885,51,0.0,0.75,0.545
712138983,"$2,947.00",2216,731.0,1744,53,0.752,0.76,0.606
716920908,"$5,738.00",1112,4626.0,1922,48,0.194,1.519,0.655
708095133,"$33,304.00",1833,31471.0,1448,29,0.055,0.428,0.381
711195558,"$7,251.00",1603,5648.0,1300,36,0.221,0.591,0.8
772735758,"$2,885.00",1895,990.0,1366,31,0.657,0.387,0.632
712024908,"$2,641.00",1257,1384.0,1439,39,0.476,0.891,1.053
778239933,"$2,801.00",2043,758.0,1241,46,0.729,0.583,0.643
714893733,"$16,794.00",809,15985.0,1917,33,0.048,1.566,0.941
754886958,"$9,336.00",1672,7664.0,1391,39,0.179,0.696,0.625
710104908,"$2,763.00",2517,246.0,1246,31,0.911,0.938,0.824
710558883,"$17,391.00",1044,16347.0,1248,27,0.06,1.08,0.688
713827383,"$3,198.00",2493,705.0,1936,44,0.78,0.665,1.316
720267033,"$5,100.00",1786,3314.0,2375,63,0.35,1.06,0.575
712049208,"$3,955.00",2517,1438.0,1238,25,0.636,0.484,1.083
708688608,"$3,140.00",1985,1155.0,1626,41,0.632,1.346,0.864
716223708,"$4,028.00",710,3318.0,791,22,0.176,0.731,0.833
713217858,"$2,264.00",0,2264.0,1204,28,0.0,0.479,0.333
819352983,"$21,620.00",2008,19612.0,1300,33,0.093,0.691,0.5
711019308,"$6,385.00",1535,4850.0,1612,47,0.24,1.138,0.88
768600558,"$2,375.00",1658,717.0,1071,28,0.698,0.638,1.0
710202783,"$1,963.00",1721,242.0,1378,37,0.877,0.68,0.762
712899333,"$4,256.00",1084,3172.0,1100,29,0.255,0.63,0.381
767036433,"$5,097.00",1152,3945.0,2052,45,0.226,0.94,0.607
793473033,"$3,228.00",2517,711.0,1349,33,0.78,0.949,1.357
721232058,"$20,231.00",977,19254.0,1215,36,0.048,0.893,0.714
719443683,"$27,512.00",2137,25375.0,1149,25,0.078,1.048,0.562
715449333,"$1,929.00",1540,389.0,2354,50,0.798,1.142,0.786
717998058,"$2,585.00",2019,566.0,2644,40,0.781,0.525,0.481
779610033,"$12,151.00",1799,10352.0,918,14,0.148,1.022,0.556
827332983,"$34,516.00",2113,32403.0,1362,31,0.061,0.618,1.214
721183983,"$34,516.00",1013,33503.0,1222,37,0.029,0.575,0.85
718426533,"$5,504.00",0,5504.0,1364,32,0.0,0.62,0.684
710698233,"$10,021.00",1203,8818.0,1463,40,0.12,0.93,1.0
780253533,"$3,558.00",2318,1240.0,1631,31,0.651,1.265,0.824
793581933,"$19,853.00",1513,18340.0,1878,55,0.076,0.802,0.41
719229708,"$4,969.00",838,4131.0,1489,32,0.169,0.591,0.455
715158483,"$3,117.00",1603,1514.0,1437,37,0.514,1.167,0.609
809296308,"$21,526.00",2332,19194.0,1313,37,0.108,0.755,0.609
778176108,"$5,504.00",1412,4092.0,1290,38,0.257,0.722,0.462
796532958,"$5,512.00",1124,4388.0,1975,49,0.204,1.391,1.579
709345008,"$1,438.30",0,1438.3,807,22,0.0,0.644,0.692
717049533,"$7,262.00",1466,5796.0,1438,28,0.202,0.512,0.556
719366358,"$7,319.00",1692,5627.0,1233,29,0.231,0.701,0.611
721417233,"$1,438.30",0,1438.3,709,27,0.0,0.676,0.421
711622683,"$7,712.00",1387,6325.0,1597,39,0.18,0.861,0.56
714578283,"$2,053.00",0,2053.0,1283,28,0.0,0.865,1.154
769574883,"$12,804.00",2517,10287.0,1101,37,0.197,0.892,0.276
717643608,"$26,443.00",1601,24842.0,1593,36,0.061,0.493,0.333
709198158,"$3,125.00",1928,1197.0,1631,46,0.617,0.412,0.533
712419708,"$4,930.00",2259,2671.0,2194,53,0.458,1.134,0.606
709103358,"$9,476.00",0,9476.0,1128,27,0.0,0.605,0.929
716966808,"$11,722.00",1667,10055.0,1497,35,0.142,0.566,0.25
772264383,"$13,301.00",0,13301.0,1385,50,0.0,1.058,0.515
721057758,"$1,438.30",0,1438.3,1449,27,0.0,1.337,1.455
769137108,"$1,438.30",0,1438.3,974,28,0.0,1.004,0.273
717640083,"$6,705.00",0,6705.0,731,18,0.0,0.749,0.5
716445783,"$22,718.00",0,22718.0,1191,37,0.0,0.791,1.176
708579633,"$23,981.00",1788,22193.0,1421,34,0.075,0.631,0.308
718715583,"$2,318.00",1010,1308.0,1256,35,0.436,0.81,0.591
778686408,"$19,324.00",1040,18284.0,1744,50,0.054,0.904,0.852
715015683,"$5,331.00",1993,3338.0,1766,39,0.374,0.777,0.625
805254708,"$15,700.00",1276,14424.0,2229,48,0.081,1.389,0.778
710462433,"$17,625.00",894,16731.0,1773,39,0.051,1.285,1.053
721342383,"$17,438.00",0,17438.0,1860,37,0.0,1.078,0.85
720179883,"$1,962.00",0,1962.0,1179,27,0.0,0.684,0.688
794977533,"$8,077.00",0,8077.0,906,16,0.0,0.749,0.333
779445108,"$3,290.00",1616,1674.0,2781,54,0.491,0.466,0.35
718193958,"$2,402.00",1728,674.0,1650,53,0.719,0.652,0.606
710955633,"$9,256.00",1999,7257.0,1446,37,0.216,0.812,0.762
716149383,"$3,674.00",895,2779.0,1703,48,0.244,0.658,0.371
752604633,"$6,462.00",0,6462.0,761,17,0.0,0.856,0.214
713889933,"$1,638.00",0,1638.0,1536,44,0.0,0.533,0.63
709446783,"$4,335.00",2480,1855.0,1373,36,0.572,0.543,1.118
789115833,"$3,233.00",1034,2199.0,1256,29,0.32,0.759,0.706
711242058,"$11,862.00",2517,9345.0,643,16,0.212,0.766,0.231
787623858,"$34,516.00",1938,32578.0,1215,45,0.056,0.426,0.406
709040508,"$19,802.00",1961,17841.0,2244,58,0.099,1.125,0.706
708864708,"$24,869.00",1729,23140.0,1409,36,0.07,0.408,0.5
717758583,"$3,624.00",1975,1649.0,1469,23,0.545,0.708,1.091
715416633,"$6,175.00",960,5215.0,1847,59,0.155,0.709,0.405
717956283,"$10,953.00",1945,9008.0,1277,29,0.178,0.886,0.526
721379433,"$11,338.00",0,11338.0,1227,24,0.0,0.695,0.5
712027683,"$5,544.00",1184,4360.0,1336,38,0.214,0.85,0.652
716027208,"$19,665.00",706,18959.0,1110,58,0.036,1.317,0.349
720475233,"$2,927.00",1412,1515.0,1474,26,0.482,0.763,0.857
712275108,"$5,146.00",1618,3528.0,1955,44,0.314,1.073,0.76
718121658,"$1,704.00",0,1704.0,660,17,0.0,0.701,0.308
711593808,"$1,438.30",0,1438.3,888,18,0.0,1.037,1.25
716222808,"$2,974.00",1170,1804.0,1785,45,0.393,1.297,1.143
718731183,"$5,472.00",788,4684.0,705,14,0.144,0.526,0.273
788779008,"$2,736.00",1822,914.0,1211,25,0.666,0.593,0.923
710404533,"$1,438.30",862,576.3,1391,40,0.599,0.65,0.212
711173058,"$5,406.00",1782,3624.0,1407,29,0.33,0.976,0.812
715383108,"$34,516.00",2174,32342.0,1616,50,0.063,0.426,0.515
711697158,"$1,976.00",1311,665.0,1498,43,0.663,0.995,0.536
709186983,"$8,714.00",2252,6462.0,1536,38,0.258,0.831,0.652
808964433,"$8,693.00",1378,7315.0,1594,45,0.159,0.799,0.452
711948333,"$9,247.00",710,8537.0,1190,30,0.077,0.735,0.5
710541858,"$7,717.00",1430,6287.0,1248,37,0.185,0.822,0.85
713865333,"$4,908.00",0,4908.0,827,21,0.0,0.993,0.75
797707008,"$7,222.00",0,7222.0,920,18,0.0,0.685,0.5
713490483,"$21,740.00",0,21740.0,1755,54,0.0,0.676,0.543
720370533,"$2,323.00",0,2323.0,804,15,0.0,0.737,0.5
779743908,"$7,788.00",0,7788.0,1196,30,0.0,0.296,0.429
718675158,"$1,438.30",361,1077.3,850,22,0.251,0.963,0.692
710784333,"$23,700.00",1314,22386.0,1644,28,0.055,1.487,0.647
816596583,"$11,710.00",693,11017.0,1749,50,0.059,0.914,0.429
717517758,"$2,278.00",845,1433.0,2307,45,0.371,1.328,0.8
712880283,"$4,048.00",1113,2935.0,1757,45,0.275,0.717,0.607
753226158,"$3,663.00",1853,1810.0,1826,35,0.506,0.963,1.059
720605808,"$1,438.30",0,1438.3,799,17,0.0,0.672,0.214
758317233,"$3,518.00",1575,1943.0,2121,60,0.448,0.625,0.579
711028308,"$1,717.00",0,1717.0,1468,29,0.0,0.619,0.381
814852533,"$16,813.00",1185,15628.0,1482,46,0.07,0.552,0.643
711526533,"$16,434.00",2104,14330.0,1726,37,0.128,0.955,0.85
804403908,"$21,872.00",1118,20754.0,1806,31,0.051,0.658,0.409
716999883,"$15,897.00",1437,14460.0,1405,43,0.09,0.584,0.387
716452083,"$4,271.00",1150,3121.0,2052,50,0.269,1.064,0.724
787599258,"$7,361.00",1309,6052.0,1175,34,0.178,0.504,0.7
714495258,"$1,438.30",479,959.3,1786,37,0.333,0.553,0.37
717713283,"$8,628.00",1077,7551.0,1675,58,0.125,0.872,0.415
789317883,"$18,750.00",1705,17045.0,1200,36,0.091,0.807,0.895
714500883,"$21,242.00",819,20423.0,1283,37,0.039,0.499,0.542
789467508,"$2,961.00",1570,1391.0,1937,57,0.53,0.908,0.781
710317758,"$11,327.00",1528,9799.0,2033,38,0.135,1.142,0.727
711231558,"$8,308.00",2517,5791.0,1915,37,0.303,1.455,1.056
716829483,"$3,249.00",2217,1032.0,1988,36,0.682,1.06,0.895
779713608,"$2,981.00",1358,1623.0,1648,30,0.456,1.242,1.5
711628458,"$8,829.00",901,7928.0,1902,45,0.102,0.825,0.667
718943508,"$3,714.00",2170,1544.0,1454,35,0.584,0.524,0.522
770724558,"$7,340.00",0,7340.0,838,24,0.0,0.65,0.412
783561558,"$16,952.00",0,16952.0,1918,61,0.0,0.709,0.649
719309958,"$20,865.00",0,20865.0,837,25,0.0,0.881,0.667
788785083,"$3,083.00",1040,2043.0,4311,78,0.337,0.729,0.56
780481308,"$10,584.00",1550,9034.0,1567,33,0.146,0.692,0.32
711757383,"$2,240.00",0,2240.0,1905,39,0.0,0.668,0.345
787550808,"$12,240.00",1566,10674.0,1422,26,0.128,0.539,0.529
779863533,"$5,120.00",0,5120.0,1680,32,0.0,0.867,0.778
714529233,"$3,124.00",1593,1531.0,1652,41,0.51,0.869,0.367
708177333,"$11,261.00",2485,8776.0,1158,26,0.221,0.736,0.857
812019933,"$2,468.00",2021,447.0,1797,46,0.819,0.906,0.586
708557358,"$22,157.00",1355,20802.0,1911,55,0.061,0.69,0.571
713580633,"$11,477.00",0,11477.0,1260,27,0.0,0.767,0.688
711466533,"$3,933.00",852,3081.0,1489,45,0.217,0.433,0.324
802276683,"$8,022.00",1372,6650.0,1794,31,0.171,0.896,1.385
780913308,"$13,771.00",2517,11254.0,1510,42,0.183,0.501,0.75
808897683,"$30,271.00",1406,28865.0,3231,47,0.046,1.336,0.306
719428308,"$3,244.00",1762,1482.0,1274,32,0.543,0.661,1.0
713010483,"$2,936.00",2379,557.0,1572,57,0.81,0.694,0.676
717006333,"$1,438.30",1133,305.3,1935,41,0.788,0.759,0.708
787621158,"$6,242.00",491,5751.0,2187,59,0.079,1.054,0.405
716924058,"$6,175.00",1166,5009.0,1417,25,0.189,0.803,0.25
720916683,"$11,806.00",1811,9995.0,1465,31,0.153,0.754,0.476
720923658,"$4,734.00",954,3780.0,1570,45,0.202,0.6,0.452
712710708,"$6,244.00",2517,3727.0,1445,40,0.403,0.607,0.29
718939083,"$1,438.30",306,1132.3,694,15,0.213,1.035,0.364
779519058,"$34,516.00",1578,32938.0,1929,40,0.046,0.725,0.481
719085933,"$23,561.00",864,22697.0,2447,64,0.037,1.373,1.0
715124958,"$24,742.00",1676,23066.0,1306,31,0.068,0.566,0.55
712979133,"$27,560.00",900,26660.0,646,10,0.033,1.031,0.25
712006308,"$5,923.00",1686,4237.0,1236,35,0.285,0.702,0.591
710801133,"$8,581.00",2326,6255.0,2513,63,0.271,1.226,0.615
712490283,"$3,156.00",2517,639.0,2091,48,0.798,1.516,0.778
720071583,"$7,151.00",800,6351.0,854,22,0.112,0.986,0.375
717958833,"$1,535.00",700,835.0,1848,25,0.456,2.282,1.083
812420358,"$2,122.00",554,1568.0,949,17,0.261,0.857,0.133
712370208,"$17,131.00",1213,15918.0,1371,37,0.071,0.604,0.423
715940358,"$5,822.00",2387,3435.0,1804,49,0.41,0.76,0.75
715041333,"$3,537.00",2517,1020.0,1605,43,0.712,1.021,0.344
712797258,"$34,516.00",2129,32387.0,1463,38,0.062,0.587,0.583
769170558,"$16,320.00",0,16320.0,1279,41,0.0,0.757,0.708
715884858,"$2,407.00",843,1564.0,1470,28,0.35,1.008,0.4
796343058,"$3,538.00",0,3538.0,1265,38,0.0,0.481,0.462
783910008,"$2,684.00",1381,1303.0,2002,60,0.515,0.794,0.429
718888308,"$34,516.00",2517,31999.0,1475,33,0.073,0.741,0.833
785114808,"$15,459.00",0,15459.0,1419,30,0.0,0.789,0.667
709852908,"$4,307.00",0,4307.0,1628,37,0.0,0.745,0.542
823528833,"$2,081.00",1235,846.0,1337,29,0.593,1.485,1.071
719679858,"$2,848.00",1468,1380.0,1135,27,0.515,0.517,0.421
827108583,"$34,516.00",1266,33250.0,1161,26,0.037,0.846,0.368
787833333,"$6,361.00",1292,5069.0,1571,38,0.203,1.027,0.52
719781183,"$15,428.00",1553,13875.0,1916,40,0.101,0.747,0.538
710429358,"$2,544.00",1927,617.0,1346,30,0.757,0.939,0.364
798792408,"$9,959.00",0,9959.0,805,24,0.0,0.688,0.143
710280558,"$8,796.00",2517,6279.0,1195,18,0.286,0.492,0.8
809825358,"$3,428.00",1566,1862.0,1155,34,0.457,0.557,0.545
714451833,"$1,438.30",0,1438.3,1431,34,0.0,0.597,0.545
713943783,"$18,001.00",906,17095.0,1194,25,0.05,0.62,0.471
710706558,"$2,680.00",1753,927.0,1154,33,0.654,0.32,0.571
713620308,"$4,675.00",1734,2941.0,1232,34,0.371,0.413,0.545
813453408,"$2,448.00",1693,755.0,1269,30,0.692,0.502,0.875
818248383,"$4,049.00",0,4049.0,1742,35,0.0,0.898,1.5
780106908,"$8,154.00",996,7158.0,1379,26,0.122,0.594,1.0
708938508,"$4,559.00",1571,2988.0,1870,35,0.345,1.441,0.842
709671708,"$19,354.00",984,18370.0,1207,32,0.051,0.956,0.684
711204483,"$2,340.00",1930,410.0,781,15,0.825,0.987,0.364
801728658,"$13,848.00",1389,12459.0,1773,38,0.1,1.178,0.407
713945883,"$2,490.00",513,1977.0,864,20,0.206,0.678,0.333
779558733,"$32,156.00",1791,30365.0,1559,39,0.056,0.906,1.167
788370258,"$2,578.00",2517,61.0,1830,64,0.976,0.896,0.524
714927333,"$9,050.00",1538,7512.0,1542,43,0.17,0.77,0.654
710383158,"$34,516.00",0,34516.0,1506,47,0.0,0.499,0.516
798007308,"$8,362.00",0,8362.0,1175,41,0.0,0.528,0.464
711768858,"$6,514.00",2258,4256.0,1383,20,0.347,0.785,1.857
714888633,"$4,051.00",1183,2868.0,1837,57,0.292,0.794,0.629
712650333,"$11,959.00",1665,10294.0,1191,40,0.139,0.675,0.481
719945433,"$2,070.00",0,2070.0,1793,53,0.0,0.708,0.963
720310458,"$11,840.00",1295,10545.0,1560,49,0.109,0.84,0.4
718344033,"$3,636.00",1010,2626.0,1564,59,0.278,0.596,0.686
715442958,"$11,067.00",2517,8550.0,1843,38,0.227,1.048,1.235
780326883,"$11,262.00",1435,9827.0,2165,61,0.127,0.735,0.649
711157833,"$5,108.00",1656,3452.0,1631,41,0.324,0.711,0.323
719704308,"$2,072.00",1543,529.0,1265,32,0.745,0.486,0.391
708772308,"$4,119.00",1656,2463.0,1455,35,0.402,0.561,0.667
817663908,"$5,903.00",1335,4568.0,1137,27,0.226,0.914,0.929
780054258,"$7,860.00",541,7319.0,1367,35,0.069,0.764,0.75
709990983,"$5,918.00",842,5076.0,1292,26,0.142,0.56,0.733
818045958,"$6,741.00",1745,4996.0,1682,46,0.259,0.559,0.438
716380683,"$3,880.00",1542,2338.0,1598,39,0.397,1.015,0.5
787480158,"$2,494.00",1639,855.0,1555,39,0.657,0.858,0.625
778461408,"$22,149.00",987,21162.0,2409,36,0.045,1.633,0.8
713861733,"$34,516.00",1542,32974.0,1770,65,0.045,0.869,0.585
789291633,"$5,450.00",967,4483.0,1526,45,0.177,0.701,0.8
789513858,"$1,438.30",0,1438.3,891,28,0.0,0.694,0.4
778357458,"$2,003.00",1224,779.0,1756,42,0.611,0.646,0.355
718325883,"$7,723.00",1902,5821.0,1241,22,0.246,1.181,1.0
720344658,"$18,226.00",1847,16379.0,1681,43,0.101,0.845,0.87
809292483,"$8,128.00",1846,6282.0,1224,32,0.227,0.857,0.778
779791008,"$5,851.00",1660,4191.0,1572,38,0.284,0.786,0.52
779557533,"$10,260.00",942,9318.0,1566,50,0.092,1.042,0.562
795904233,"$26,945.00",727,26218.0,1579,40,0.027,0.687,0.6
710573808,"$2,243.00",1418,825.0,1334,31,0.632,0.39,0.409
717418158,"$34,516.00",1839,32677.0,1230,34,0.053,0.69,0.889
771963708,"$12,248.00",0,12248.0,767,25,0.0,0.894,0.562
712433508,"$1,438.30",0,1438.3,724,16,0.0,0.57,0.231
779320983,"$19,843.00",1178,18665.0,1638,49,0.059,0.909,0.633
718093233,"$2,163.00",0,2163.0,1349,47,0.0,0.816,0.88
719459358,"$33,864.00",989,32875.0,1751,48,0.029,1.219,0.92
717728808,"$4,531.00",1214,3317.0,1414,40,0.268,0.813,0.333
788701608,"$2,950.00",1705,1245.0,1260,32,0.578,0.605,0.6
778506633,"$7,706.00",392,7314.0,965,27,0.051,0.764,0.421
719989008,"$25,657.00",2216,23441.0,1121,25,0.086,0.856,0.667
791839233,"$17,536.00",1525,16011.0,1411,28,0.087,0.859,0.474
716918508,"$3,770.00",1197,2573.0,1602,49,0.318,0.621,0.441
717321783,"$10,344.00",1274,9070.0,1617,47,0.123,0.445,0.424
799000008,"$26,437.00",1472,24965.0,1244,36,0.056,0.742,0.5
721517208,"$2,450.00",1967,483.0,1263,29,0.803,0.589,0.611
719068683,"$3,136.00",1864,1272.0,1036,25,0.594,0.693,0.25
709120008,"$6,976.00",0,6976.0,1217,39,0.0,0.519,1.438
709117533,"$21,134.00",1508,19626.0,1556,35,0.071,0.505,0.842
816594183,"$2,019.00",1380,639.0,2005,62,0.684,1.158,0.59
789485433,"$34,516.00",668,33848.0,1698,67,0.019,0.678,0.763
712881483,"$9,959.00",1890,8069.0,2041,45,0.19,1.043,0.875
712689333,"$20,241.00",1203,19038.0,1102,31,0.059,0.66,0.632
771492408,"$2,421.00",1747,674.0,1346,30,0.722,0.691,1.308
711668283,"$30,948.00",2404,28544.0,1511,35,0.078,0.609,0.207
772684833,"$2,642.00",2035,607.0,1761,42,0.77,1.119,0.909
712960308,"$8,070.00",2350,5720.0,2117,61,0.291,1.03,0.649
713530833,"$4,085.00",2238,1847.0,596,15,0.548,0.568,0.5
756065433,"$2,187.00",1597,590.0,2560,46,0.73,0.777,0.314
