CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Contacts_Count_12_mon
711628458,45.0,F,3,Graduate,Married   ,0
718943508,42.0,m,3,Unknown,Single,2
770724558,42.0, M ,2,College,Married,3
783561558,57.0,M,4,Post-Graduate,Married,3
719309958,55.0,M,3,Doctorate,Single,3
788785083,44.0,F,3,College,Unknown,2
780481308,37.0,F,3,Graduate,Married,2
711757383,50.0,F,3,Unknown,Married,2
787550808,51.0,M,2,Graduate,Married,2
779863533,37.0,M,1,Graduate,Married   ,0
714529233,36.0,F,2,Graduate,Married,3
708177333,51.0,F,2,High School,Married   ,0
812019933,65.0, M ,1,Uneducated,Married,2
708557358,43.0,M,2,College,Married,3
713580633,46.0,M,3,Graduate,Married,3
711466533,43.0,F,2,Graduate,Married,2
802276683,56.0,M,3,Graduate,Married,3
780913308,43.0,M,3,Unknown,Married   ,0
808897683,53.0,M,1,Graduate,Single,3
719428308,50.0,M,2,High School,Unknown,2
713010483,43.0,F,3,Graduate,Married   ,3
717006333,54.0,M,3,High School,Married   ,2
787621158,33.0,M,2,Unknown,Married,3
716924058,58.0,F,2,Uneducated,Married,3
720916683,41.0,M,3,Graduate,Single,2
720923658,48.0,M,3,Post-Graduate,Single,2
712710708,55.0,M,2,High School,Married   ,0
718939083,54.0,F,2,Graduate,Married,3
779519058,51.0,F,3,Post-Graduate,Divorced,2
719085933,35.0,M,3,Graduate,Single,2
715124958,50.0,M,3,Uneducated,Married   ,3
712979133,55.0,M,4,High School,Married,2
712006308,45.0,F,0,College,Divorced,3
710801133,34.0,m,2,Uneducated,Married,2
712490283,55.0,F,4,Graduate,Married,3
720071583,48.0,F,2,Unknown,Married,3
717958833,,M,4,Graduate,Married,2
812420358,61.0,F,0,Graduate,Married,3
712370208,48.0,M,1,Uneducated,Unknown,2
715940358,51.0,F,1,Graduate,N/A,2
715041333,39.0,M,3,Doctorate,Married,3
712797258,43.0,M,3,Graduate,Married,3
769170558,53.0,M,3,Graduate,Single,3
715884858,38.0,M,2,High School,Married,3
796343058,49.0,F,2,High School,Single,2
783910008,37.0,F,0,Unknown,Married,2
718888308,53.0,m,3,Graduate,Single,2
785114808,46.0,M,2,Post-Graduate,Single,2
709852908,44.0,F,3,Uneducated,Single,3
823528833,50.0,F,1,Unknown,Single,3
719679858,58.0,F,2,Uneducated,Married   ,2
827108583,55.0,m,3,High School,Single,3
787833333,44.0,M,3,College,N/A,2
719781183,57.0,M,4,High School,Married,3
710429358,57.0,M,1,High School,Married,3
798792408,48.0,M,3,High School,Married,3
710280558,51.0,M,1,Graduate,Single,2
809825358,53.0,F,3,Uneducated,Married   ,3
714451833,45.0,F,1,Doctorate,Single,2
713943783,41.0,M,4,Post-Graduate,Married,2
710706558,51.0,F,4,Graduate,Single,3
713620308,46.0,m,2,High School,Married,3
813453408,40.0,F,5,College,Married,3
818248383,33.0,M,2,Doctorate,Married,3
780106908,53.0,M,1,High School,Single,2
708938508,63.0,M,1,High School,Married,2
709671708,61.0,M,0,Uneducated,Single,1
711204483,56.0,M,4,High School,Married,3
801728658,53.0,M,2,Graduate,Single,0
713945883,62.0,F,2,Graduate,Married   ,2
779558733,50.0, M ,4,Unknown,Married,2
788370258,37.0,M,4,Graduate,Married,2
714927333,62.0,F,0,Graduate,Married   ,2
710383158,49.0,M,3,Uneducated,Single,2
798007308,57.0,F,3,High School,Married,0
711768858,55.0,M,2,High School,Married,3
714888633,50.0,M,1,Graduate,Married   ,4
712650333,48.0,M,3,College,Married,2
719945433,60.0,F,1,Uneducated,Married   ,2
720310458,46.0,M,1,Unknown,Single,1
718344033,47.0,M,2,College,Married,2
715442958,54.0, M ,2,Uneducated,Married   ,3
780326883,53.0,M,2,Doctorate,Married,3
711157833,56.0,F,3,Graduate,Single,0
719704308,56.0,F,4,High School,Married,1
708772308,41.0,M,3,Uneducated,Married,3
817663908,60.0,F,1,Graduate,Married,3
780054258,40.0,M,5,Graduate,Unknown,3
709990983,49.0,F,3,Post-Graduate,Married,2
818045958,46.0,M,4,Graduate,Single,2
716380683,36.0,F,3,High School,Married,2
787480158,57.0,m,2,Unknown,Married,0
778461408,38.0,M,1,High School,Married,2
713861733,50.0,M,3,Graduate,Divorced,1
789291633,62.0,M,0,Graduate,Married   ,0
789513858,43.0,M,3,Unknown,Married,3
778357458,44.0,FEMALE,5,Unknown,Single,3
718325883,39.0,M,2,Uneducated,Single,2
720344658,38.0,M,2,College,Married,1
809292483,44.0,F,4,College,N/A,2
779791008,43.0,M,3,High School,Married,3
779557533,54.0,M,1,Post-Graduate,Single,3
795904233,38.0,F,3,Unknown,Single,0
710573808,55.0,M,2,Unknown,Single,3
717418158,42.0,M,5,Unknown,Unknown,2
771963708,56.0,M,3,Unknown,Married,2
712433508,59.0,FEMALE,1,Unknown,Married,3
779320983,46.0,M,4,Uneducated,Single,2
718093233,55.0,F,2,Post-Graduate,Married,3
719459358,52.0, M ,1,Doctorate,N/A,2
717728808,39.0,F,2,Graduate,Married,2
788701608,42.0,m,4,Graduate,Single,3
778506633,43.0,F,4,College,Married   ,3
719989008,47.0,m,1,High School,Unknown,0
791839233,42.0,F,4,Unknown,Divorced,2
716918508,39.0,M,1,College,Single,3
717321783,50.0,FEMALE,1,Uneducated,Single,2
799000008,57.0,M,2,Post-Graduate,Divorced,1
721517208,41.0,M,4,Unknown,Married,1
719068683,52.0,F,1,High School,Married,2
709120008,43.0,M,2,High School,N/A,2
709117533,42.0,M,3,High School,Single,1
816594183,58.0,F,2,Uneducated,Married,3
789485433,42.0,M,4,College,Married,3
712881483,55.0,M,1,Post-Graduate,Married,3
712689333,38.0,M,2,Unknown,Single,2
771492408,40.0,F,2,Graduate,Married,2
711668283,48.0,M,4,Uneducated,Married,3
772684833,32.0,F,1,Unknown,Married,2
712960308,33.0,F,2,High School,Single,1
713530833,58.0,M,2,Graduate,Married,3
756065433,26.0,M,0,Unknown,Single,2
710997183,46.0,M,0,Unknown,Married,2
711146358,39.0,F,1,Graduate,Married,2
716144058,36.0,F,1,College,Single,3
778699908,43.0,M,2,Uneducated,Married,3
713571258,45.0, M ,2,Unknown,Married   ,2
711676908,51.0,F,3,College,Married,3
719315508,62.0,F,0,Unknown,Married,2
778623858,58.0,m,0,Uneducated,Married,3
714665733,42.0,M,4,Graduate,Married   ,0
816089433,49.0,M,4,Doctorate,Married,1
716991933,250.0,F,3,Uneducated,Single,1
714534108,45.0,m,2,High School,Married,3
787456608,29.0,M,2,High School,Married,2
717090183,60.0,FEMALE,1,Doctorate,Married,2
772782708,50.0,M,3,Post-Graduate,Single,2
710722908,53.0,M,3,Doctorate,Single,0
795155433,45.0,M,3,Unknown,Married,1
715271733,50.0,F,2,Uneducated,Single,0
771706308,46.0,M,2,Doctorate,Single,2
713989233,61.0,M,0,Post-Graduate,Married   ,3
780198258,46.0,M,4,College,Single,1
802002858,62.0,F,1,High School,Married,2
716290233,43.0,F,3,Graduate,Married,3
828298908,54.0,M,4,Graduate,Married,0
788946783,50.0,M,2,Unknown,Single,3
720697908,35.0,M,2,High School,Married,1
780598383,35.0, M ,3,Doctorate,Single,2
715345833,36.0, M ,1,High School,Single,1
710831133,42.0,M,3,Unknown,Married,2
766706358,39.0, M ,2,Unknown,Married,0
816533733,50.0,M,1,Unknown,Married   ,2
712373208,43.0,M,3,Doctorate,Single,2
721433283,39.0,F,1,High School,Single,2
720680058,47.0,FEMALE,2,Post-Graduate,N/A,3
716909283,60.0,M,1,Post-Graduate,Single,3
754654383,30.0,M,2,High School,Married,0
719226333,44.0,M,4,Unknown,Married   ,2
779759058,52.0,M,0,Graduate,Single,2
718206783,45.0,F,4,Unknown,Single,3
715783758,40.0,M,4,Graduate,Divorced,3
771190083,36.0,m,3,Post-Graduate,Single,1
713135883,65.0,m,0,High School,Married,0
778799583,35.0,F,0,Unknown,Married   ,1
808796208,54.0,F,2,Unknown,Divorced,2
708313608,53.0,M,3,Unknown,N/A,0
779330208,62.0,F,1,College,Married,3
794498733,40.0,M,2,Unknown,Single,3
807964908,41.0,M,4,High School,Married,2
823845783,53.0,M,2,Unknown,Married,3
711748983,30.0,M,1,High School,Married,2
718064283,46.0,M,3,Uneducated,N/A,0
710492733,29.0,M,0,Post-Graduate,Married   ,2
779016408,37.0,F,3,Uneducated,Married   ,3
717787533,51.0,FEMALE,1,High School,Married,1
714851058,31.0,M,0,Graduate,Married,0
823535133,45.0,M,2,Uneducated,Unknown,2
708455883,57.0,M,1,Graduate,Single,2
780095808,43.0,M,3,Unknown,Divorced,1
709207458,44.0,FEMALE,3,Graduate,Married,3
763895958,53.0,M,2,High School,Married,1
715942683,32.0,F,3,Graduate,Single,3
721301733,53.0,M,1,Graduate,Married,2
711927108,54.0,M,3,High School,Married,4
718083483,42.0,M,3,Uneducated,Married   ,0
717548358,38.0,F,1,College,Married,1
816829608,44.0,M,2,Unknown,Married,2
713936583,54.0,M,2,Graduate,Married   ,1
709682658,37.0, M ,4,High School,Single,1
793889508,48.0,F,2,Graduate,Married,3
714648933,55.0,F,3,Graduate,Married   ,0
711556533,43.0,F,1,Graduate,Unknown,3
717420333,37.0,M,1,High School,Single,2
768921933,34.0,M,2,High School,Married,3
714311583,46.0,F,4,Graduate,Single,2
717707133,32.0,M,1,Unknown,Single,3
716043258,53.0,M,3,Unknown,Married,2
716343408,46.0,M,3,Graduate,Divorced,1
718909158,38.0,M,1,College,Married,3
719471433,31.0,F,0,Graduate,Married,2
712763808,38.0,M,2,Unknown,N/A,3
711147483,46.0,F,3,Graduate,Single,3
719788833,47.0,M,3,High School,Married,3
715168983,47.0,F,3,Graduate,Married,2
714306258,56.0,M,1,College,Married   ,1
713828208,47.0,M,2,Uneducated,Unknown,1
710574558,47.0,M,4,Graduate,Single,2
710947683,64.0,F,0,Graduate,Married   ,1
711113958,37.0,F,3,Unknown,Married,1
718923858,42.0,M,1,College,Married,2
752666508,41.0,M,4,College,Married,3
712672083,65.0,F,0,High School,Married   ,2
719863758,49.0,F,3,Post-Graduate,Married,2
720990183,54.0,M,5,High School,Married,3
720718908,46.0,M,3,Uneducated,Single,3
721250358,50.0,M,2,Unknown,Married,3
779773533,50.0,F,3,Unknown,Married,3
708249708,48.0,m,1,Doctorate,Married,3
713967783,62.0,F,0,Unknown,Married,1
779506158,39.0,F,1,College,Married,2
759823158,46.0,M,1,Unknown,N/A,3
716608608,41.0,M,2,Uneducated,Married,3
789528183,39.0,F,2,Graduate,Married   ,3
708895158,46.0,M,2,Unknown,Married,3
824805858,39.0,F,2,Uneducated,Single,3
720840108,44.0,M,0,Uneducated,Married,0
787595658,57.0,F,3,Unknown,Single,1
720244983,40.0,M,3,Unknown,Single,1
713220258,65.0,F,0,High School,Married,2
813469458,26.0,F,1,Graduate,Single,3
788939358,47.0,M,2,High School,Unknown,2
718870158,47.0,M,4,High School,Married   ,3
788673708,57.0,F,2,High School,Married,3
711809283,31.0,M,1,Unknown,N/A,3
816513108,54.0,M,4,Graduate,Married,2
718594608,43.0,F,2,Post-Graduate,Married,3
823606983,39.0,M,2,College,Married,2
717028158,53.0,M,3,Graduate,Married,3
788485908,44.0,M,3,Unknown,Married,3
714472608,59.0,M,0,College,Married,3
710793783,53.0,F,3,Graduate,Married,1
794340033,34.0,F,3,Uneducated,Married,3
716462658,47.0,M,4,Doctorate,Single,1
718050033,54.0,M,2,College,Married,3
714023808,42.0,F,2,Graduate,Married,1
716341833,53.0,F,3,College,Married,3
719648358,50.0,M,2,Graduate,Married   ,1
816600933,56.0,M,0,College,Married,3
714208533,43.0,M,3,High School,Married,3
713095533,44.0,F,4,High School,Divorced,3
809967783,34.0,F,4,Graduate,Divorced,3
715848408,61.0,M,1,Graduate,Unknown,1
714414483,54.0,F,0,Unknown,Married,1
708655983,49.0,F,3,High School,Divorced,2
720426708,56.0,M,3,High School,Single,3
713743158,47.0,M,1,Graduate,Married,2
721279083,53.0,M,4,Graduate,Married   ,3
779149683,30.0,F,0,Graduate,Divorced,2
714970458,39.0,F,2,High School,Married   ,1
719070108,44.0,M,2,Graduate,Married,3
715490733,54.0,F,3,Uneducated,Single,2
714989583,46.0,M,2,Graduate,Married,3
820355433,43.0,M,3,Unknown,Single,1
715901508,35.0, M ,1,High School,Married,2
710370483,39.0,F,4,College,Married   ,3
778573233,61.0,F,1,Graduate,Married,2
708833133,40.0,F,3,Graduate,Divorced,2
719885883,53.0,M,3,College,Single,0
712523283,55.0, M ,2,Unknown,Married,2
711309033,41.0,M,2,Unknown,Single,2
708134283,35.0,M,2,Uneducated,Married,3
720147633,61.0,M,1,Unknown,Single,2
708983658,51.0,M,2,Uneducated,Single,1
766285608,42.0,M,3,High School,Single,3
779715108,46.0,M,2,Unknown,Divorced,3
798035358,46.0,F,4,High School,Single,2
719391783,46.0,M,4,Uneducated,Married,2
809342208,26.0,M,0,Graduate,Single,2
780713058,46.0,M,3,High School,Married,3
779338683,62.0,M,1,Graduate,N/A,2
783387783,55.0,M,2,Uneducated,Divorced,3
787800108,55.0,M,2,College,Married,2
721397808,32.0,M,0,High School,Married,0
778698408,37.0, M ,4,Uneducated,Married,2
709545333,33.0,F,4,High School,Single,3
716032233,42.0,M,2,College,Married,2
717835908,33.0,M,2,Post-Graduate,Married,3
719466558,60.0,F,0,High School,Single,2
778663458,65.0,M,1,High School,Married,1
716024808,57.0,M,1,Graduate,Married,3
713008308,59.0,F,0,Unknown,Married,2
794831733,45.0,F,5,Graduate,Married,2
713854608,62.0,M,1,Uneducated,N/A,3
715993608,51.0,M,2,College,Single,2
789368658,57.0,M,2,Graduate,Married,3
802817358,38.0,F,3,High School,Married,1
708098133,32.0,F,0,Graduate,Married,0
801499908,43.0,F,4,Graduate,Married,2
824770683,51.0,F,0,Unknown,Divorced,3
718310733,50.0,M,2,Unknown,N/A,1
708162558,64.0, M ,0,Uneducated,Married,2
721129383,53.0,F,1,Doctorate,Married   ,2
721249158,42.0,M,2,Uneducated,Single,3
721049658,53.0,M,3,Graduate,Single,0
806392908,52.0,F,4,High School,N/A,3
714886533,60.0,F,2,High School,Married,2
772375533,30.0,M,1,Graduate,Married   ,2
826775058,43.0,F,3,Uneducated,Married,2
711878733,60.0,M,1,Uneducated,Married,3
714550383,46.0, M ,2,High School,Single,3
712636308,65.0,F,2,High School,Married,2
772139433,44.0,F,2,College,Single,3
709058808,56.0,F,2,College,Married,2
813240408,45.0,FEMALE,4,High School,Married   ,2
767753958,37.0,M,3,Graduate,Married   ,2
710111733,48.0,M,2,High School,N/A,3
761544333,37.0,F,4,College,Married   ,3
788814783,39.0,M,1,Uneducated,Single,3
715034358,41.0,M,2,Graduate,Married,3
709624533,55.0,F,2,High School,Married,0
709942383,34.0,M,1,Graduate,N/A,2
803957508,52.0,M,2,Unknown,Single,3
713378133,54.0,F,0,Post-Graduate,Single,3
709217358,40.0,M,3,Post-Graduate,Married,2
720998358,52.0,M,0,High School,Married,1
721051908,45.0,M,3,Graduate,Single,3
715232058,61.0,M,0,Post-Graduate,Married,2
806250783,57.0,m,2,High School,N/A,2
817245183,51.0,M,2,Unknown,Unknown,2
713670333,60.0, M ,1,Unknown,Married   ,2
826477083,48.0,F,2,College,Married,3
788728608,34.0,M,0,High School,Married,2
717190533,49.0,M,4,High School,Married,2
716580033,53.0,FEMALE,3,High School,Married,3
711644508,34.0,M,2,Uneducated,Single,0
714334383,54.0,M,2,Graduate,Married,0
720611058,40.0,M,3,Graduate,Single,3
712420833,49.0,m,5,College,Single,2
713845083,41.0,F,4,High School,Single,3
713756508,46.0,M,3,Graduate,Divorced,3
735565158,46.0, M ,4,Graduate,Married,2
714131058,30.0,M,0,Graduate,Unknown,3
717180633,59.0,M,1,Post-Graduate,Married,2
717295683,50.0,M,0,Doctorate,Single,2
713128833,49.0,M,2,Unknown,Unknown,2
813499458,45.0,M,5,High School,Unknown,1
710070183,53.0,F,1,High School,Single,2
789605658,42.0,F,1,Doctorate,Married,2
710045058,46.0,M,5,High School,Married,3
710164683,33.0, M ,1,Graduate,Married,3
710802258,46.0,F,2,Graduate,Married,0
721036233,61.0,M,0,High School,Married,3
710036508,42.0,M,5,Uneducated,Married,2
717776808,47.0,F,4,Graduate,Single,3
714906033,47.0,F,2,Graduate,Single,2
714273708,53.0,FEMALE,4,Graduate,Married,3
721117533,46.0,F,3,Graduate,Single,3
715374558,26.0,M,0,College,Married   ,3
824807658,45.0,M,3,Graduate,Married,3
714940608,36.0,M,2,High School,Divorced,2
824782008,42.0,M,3,High School,Unknown,2
717561108,52.0,M,1,Graduate,Married,2
717127083,37.0,M,3,Graduate,Married,0
772460508,53.0,M,1,Uneducated,Married,2
720484908,65.0,F,1,Post-Graduate,Married,3
771237933,47.0,M,1,Uneducated,N/A,3
794664183,38.0,M,0,Uneducated,Married   ,3
797488158,52.0,M,2,High School,Married,0
708543258,36.0,M,3,High School,Married,2
778706508,43.0,M,4,College,Married,4
712240083,38.0,F,3,Unknown,Married   ,2
713650683,65.0,F,0,Graduate,Married,4
772532208,51.0,F,2,Doctorate,Married,3
778929783,40.0,M,3,Graduate,Divorced,3
714244383,39.0,M,3,College,Unknown,3
718797558,39.0,F,1,Graduate,N/A,3
712821333,60.0,M,0,Uneducated,Married,3
721120008,43.0,F,2,Uneducated,Single,2
709633533,31.0,M,2,Uneducated,Married,4
710789058,55.0,M,1,Graduate,Single,3
716174433,65.0,F,1,College,N/A,3
789886533,54.0,F,1,High School,N/A,3
715210308,40.0,F,1,High School,Married,4
721038408,38.0,F,2,High School,Married,2
713325108,36.0,M,2,Post-Graduate,Married   ,3
720352533,43.0,M,3,High School,Unknown,3
708431433,41.0, M ,3,Graduate,Married,2
716996583,50.0,M,3,High School,Divorced,2
718699683,48.0,FEMALE,3,College,Married,2
771359958,39.0,m,4,Unknown,Single,2
716604633,55.0,F,2,Post-Graduate,Married,2
813952233,44.0,M,3,Graduate,Unknown,4
713053383,42.0,M,3,Graduate,Married,3
709979583,54.0,M,3,Graduate,Married,3
709380333,57.0,FEMALE,1,Uneducated,N/A,3
778574283,53.0,F,1,Uneducated,Married,3
789875883,41.0,F,4,Uneducated,Single,2
714661233,39.0,M,1,Graduate,Single,4
813915933,45.0,M,2,Graduate,Divorced,2
708358683,46.0,M,2,Graduate,N/A,2
824761458,54.0,M,2,High School,Married,3
715362183,40.0,FEMALE,4,Graduate,Married,2
721194858,48.0,M,4,Graduate,Married   ,2
803595858,56.0,F,3,High School,Married,1
716198358,33.0,F,4,Post-Graduate,Married,3
714173808,44.0,F,4,Graduate,Single,2
709465758,62.0,F,1,Post-Graduate,Married,3
714081558,33.0,F,0,Graduate,Married,4
717364458,36.0,F,3,High School,Married   ,4
778755858,46.0,M,3,Graduate,Married   ,3
710754933,61.0, M ,0,Graduate,Married,3
720007383,41.0,F,2,Unknown,Single,3
810220833,42.0,M,4,Graduate,Unknown,2
718362783,35.0,M,2,Graduate,Married   ,3
708267858,65.0,F,0,High School,Married,3
708856983,36.0, M ,3,Post-Graduate,Married,2
715588908,42.0,F,4,Graduate,Single,3
772674933,51.0,M,1,Uneducated,Married,3
720148983,54.0,F,1,Uneducated,Married,4
720650208,40.0,F,3,College,Unknown,3
769732233,40.0,M,5,Graduate,Married,4
713030958,57.0,F,2,College,Married   ,2
711320508,57.0,M,4,Graduate,Married,4
795795408,53.0,m,2,Uneducated,Married   ,3
717904383,40.0,M,2,Graduate,Married,2
714115533,28.0,M,0,Graduate,Married,3
712475733,38.0,F,3,High School,Married,3
718996758,37.0,F,2,Graduate,Married,2
713049933,65.0,F,1,High School,Married,2
709961958,58.0, M ,4,High School,Divorced,1
718301508,41.0,M,2,High School,Married,2
714831033,54.0,M,5,Graduate,Married,3
710653158,39.0,F,4,Graduate,Married,4
721265883,26.0,M,1,Graduate,Single,2
715049583,60.0,M,1,Unknown,Married,3
715394883,35.0,m,2,High School,Married,4
773448558,46.0,M,3,Graduate,Divorced,3
717249783,47.0,M,4,Unknown,Married   ,2
708344358,53.0, M ,3,High School,Married,3
712003083,55.0,M,1,Graduate,Married,4
754282908,50.0,F,1,Post-Graduate,Married,3
717412608,38.0,F,2,High School,Married,2
719412258,39.0,F,3,Graduate,Single,4
788675658,39.0,m,2,Unknown,Single,4
717683583,39.0,FEMALE,3,High School,N/A,3
820584408,49.0,F,3,Graduate,Single,2
719392833,45.0,F,3,Graduate,Married,2
718595583,55.0,M,3,Graduate,Married,3
778508883,44.0,M,5,Graduate,Married   ,4
715511658,49.0,F,5,Post-Graduate,Unknown,4
711999783,41.0,M,3,Uneducated,Married,2
753856008,49.0,FEMALE,2,Unknown,Unknown,4
789920883,45.0,F,3,Graduate,Single,4
788677533,44.0,M,4,Unknown,Married,4
716284308,65.0,FEMALE,2,Graduate,Married,2
712120608,35.0,M,3,College,Married,3
715482483,26.0, M ,0,High School,Single,3
720848733,38.0, M ,1,High School,Married   ,2
708480333,65.0,M,0,Unknown,Single,3
826723308,58.0,M,3,College,Married,4
801369258,47.0,F,5,Post-Graduate,Married,2
709584483,33.0,F,3,Graduate,Married,4
715708308,54.0,F,3,Doctorate,Married,3
779707308,35.0,F,1,Graduate,Married,2
711688158,47.0,M,5,Graduate,Single,4
711848658,35.0,M,3,College,Married,2
715855083,48.0,M,4,High School,Married,4
778971408,36.0,M,4,Doctorate,Married,4
711648708,44.0,M,3,Graduate,Married,2
713149683,44.0,F,3,College,N/A,4
771903033,36.0,F,1,Graduate,Married,2
737925558,64.0, M ,0,Doctorate,Married,2
803347908,34.0,F,1,Graduate,Single,2
817285758,49.0,M,4,Graduate,Single,3
711480108,37.0,M,4,High School,Married,4
709662708,65.0,FEMALE,1,High School,Married,3
709224858,53.0,M,2,Post-Graduate,Married   ,2
821771508,32.0,M,0,High School,Married,2
712216533,44.0,m,5,Unknown,Single,3
710522433,65.0,M,0,Graduate,Married   ,2
779046408,60.0,M,0,Graduate,Married,4
708595158,27.0,FEMALE,0,Graduate,Single,2
757266933,52.0,M,2,Post-Graduate,Married,4
816776283,42.0,M,4,High School,Unknown,2
